bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"32.851528,39.919922,32.851528,39.919922",uuuu,85632393,,eddd2ecea910f5cc59209c0bce705c9d,,288bb55a7af873de46d6926938fc2922,39.919922,32.851528,169568921,uuuu,TR,TR,1466313306,0,0,-1,Mega Metropol Elektronik,85904129,169/568/921/169568921.geojson,venue,85679409,simplegeo,,,TR
"29.125845,40.949146,29.125845,40.949146",uuuu,85632393,,aea0653cf8060061bd0e1661fc7b8d00,,d24ca08fa004f8533b9b2a5e3fe59f1a,40.949146,29.125845,169568851,uuuu,TR,TR,1466313303,0,0,-1,Mates Otomatik Kapi Sistemleri,85930197,169/568/851/169568851.geojson,venue,85679237,simplegeo,,,TR
"27.127455,38.461994,27.127455,38.461994",uuuu,85632393,,586cbfd52429301433ac7cfb9f8dfa42,,9fb44e793188ff940daab7cf4cac082e,38.461994,27.127455,169568513,uuuu,TR,TR,1466313287,0,0,-1,Izmir Serigrafi Ikaz Ve Trafik Levhalari.,85904071,169/568/513/169568513.geojson,venue,85679201,simplegeo,,,TR
"34.005486,38.369499,34.005486,38.369499",uuuu,85632393,,b0f8a183dbb4e5cef80bdcbf658f2a7a,,6bfafecdd3720c1b6f1a8c4df531d691,38.369499,34.005486,169568457,uuuu,TR,TR,1466313284,0,0,101911229,Igt Ileri Guvenlik Techizati Ltd.,-1,169/568/457/169568457.geojson,venue,85679457,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,885d88ecc5112eb57fbafc7b2dfeaf40,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568465,uuuu,TR,TR,1466313285,0,0,-1,Invest Arastirma Ve Bilgi Toplama Ltd.sti.,85906483,169/568/465/169568465.geojson,venue,85679237,simplegeo,,,TR
"28.871843,41.018085,28.871843,41.018085",uuuu,85632393,,a9f973b7deeadb2fa34a818d84a1df0d,,4999b5a5b2a4cf4da811aec2f5f9f9f3,41.018085,28.871843,169568153,uuuu,TR,TR,1466313270,0,0,-1,Furkan Engineering Ltd.,-1,169/568/153/169568153.geojson,venue,85679237,simplegeo,,,TR
"29.084019,41.024406,29.084019,41.024406",uuuu,85632393,,5791103a0a5baf424553df5e9c589261,,687d8ee97e425584fd17f3c4cb532d6e,41.024406,29.084019,169568175,uuuu,TR,TR,1466313271,0,0,101912541,Get-genel Elektronik Telekominikasyon San.tic.ltd.sti.,85930133,169/568/175/169568175.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,0ea7e0b2eaf0d4521f2de2423c0bf87c,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568207,uuuu,TR,TR,1466313273,0,0,-1,Gis Guvenlik Ve Iletisim Sistemleri Tic.ltd.sti.,85906483,169/568/207/169568207.geojson,venue,85679237,simplegeo,,,TR
"28.987904,41.058693,28.987904,41.058693",uuuu,85632393,,631451ddba558ee24881e273480caf33,,a16c537f217eee597bb6d28f8c2ae927,41.058693,28.987904,169568061,uuuu,TR,TR,1466313265,0,0,101912685,F?-me Elektronik San.tic. Ltd.sti.,85929403,169/568/061/169568061.geojson,venue,85679237,simplegeo,,,TR
"27.129686,38.418697,27.129686,38.418697",uuuu,85632393,,9c09e471b42121fb11eb2bd8e39b1624,,e642dc93600900c2a83494e531c8288f,38.418697,27.129686,169568855,uuuu,TR,TR,1466313303,0,0,-1,Mavi Guvenlik Elektronik San.tic.ltd.sti.,85904135,169/568/855/169568855.geojson,venue,85679201,simplegeo,,,TR
"29.054897,41.210091,29.054897,41.210091",uuuu,85632393,,84c35da5636c58521a8aa67a01ea5da1,,d0509619f48a05b00078c12e7d9a293c,41.210091,29.054897,169568629,uuuu,TR,TR,1466313291,0,0,-1,Karier Alarm Iletisim Sistem. A.s.,-1,169/568/629/169568629.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,9f9dfe6051fd303cd8e2439427ac4400,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568791,uuuu,TR,TR,1466313299,0,0,-1,Marjinal Elektronik Guvenlik Sistemleri,85906483,169/568/791/169568791.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,128ac0d48d46fad02b91784487cccf2b,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568229,uuuu,TR,TR,1466313275,0,0,-1,Grup 4 Securitas Guvenlik Hizmetleri A.s.,85906483,169/568/229/169568229.geojson,venue,85679237,simplegeo,,,TR
"28.968477,41.085884,28.968477,41.085884",uuuu,85632393,,990f57e4fbdb977ee763b522d5736fef,,607af4368ba185ddb0450db20e73e4a1,41.085884,28.968477,169568715,uuuu,TR,TR,1466313295,0,0,-1,Keskin Muhendislik Insaat Guvenlik Sist.ltd.sti.,-1,169/568/715/169568715.geojson,venue,85679237,simplegeo,,,TR
"27.136326,38.430088,27.136326,38.430088",uuuu,85632393,,ae253709097ab5bff3facdc94f873137,,a54bb1e776fc7a0369167c3b186214d4,38.430088,27.136326,169568893,uuuu,TR,TR,1466313305,0,0,-1,Meg Manisali Elektronik Guvenlik San.tic.ltd.sti.,85929653,169/568/893/169568893.geojson,venue,85679201,simplegeo,,,TR
"28.91283,41.060204,28.91283,41.060204",uuuu,85632393,,69b1623b8db7c9fa2a4f33d53e098fd1,,a05238d26304bb7a2d9b42c2ba2de9aa,41.060204,28.91283,169568443,uuuu,TR,TR,1466313284,0,0,-1,Helios Ltd.,-1,169/568/443/169568443.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,910d4a61ebdc1c3181bca929f1b87a00,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568997,uuuu,TR,TR,1466313309,0,0,-1,Metkan G?venlik Ve Bilgisayar Sistemleri,85906483,169/568/997/169568997.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,b5931a07a55fccc2800ecf353bf8227c,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568155,uuuu,TR,TR,1466313270,0,0,-1,Ges End. Elekt. Guvenlik Sistemleri,85906483,169/568/155/169568155.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,b560284700b93c881125a565220c516f,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568215,uuuu,TR,TR,1466313273,0,0,-1,Gold Sand Elektronik Guvenlik Sistemleri,85906483,169/568/215/169568215.geojson,venue,85679237,simplegeo,,,TR
"27.132504,38.425423,27.132504,38.425423",uuuu,85632393,,80fa2f7f6803728674cfd3bcf7a5e8df,,c7e699a8b97762b7143a1fa8a9bf7b6d,38.425423,27.132504,169568133,uuuu,TR,TR,1466313269,0,0,-1,Gelisim Elektronik G?venlik Sis. San. Tic. Ltd. S,85929641,169/568/133/169568133.geojson,venue,85679201,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,e6d77542dc99ea5a14a3bca739b105fe,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169568143,uuuu,TR,TR,1466313269,0,0,-1,Genesis Elektronik San. Tic. Ltd. Sti.,85929573,169/568/143/169568143.geojson,venue,85679409,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,7bc2000082f0659c792167e0381f3965,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568689,uuuu,TR,TR,1466313294,0,0,-1,Kks Enginnering,85906483,169/568/689/169568689.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,c760d938a913fe0d5b38fd82095c5b7f,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568603,uuuu,TR,TR,1466313290,0,0,-1,Keskin Muhendislik Guvenlik Tic Ltd Sti,85906483,169/568/603/169568603.geojson,venue,85679237,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,228514f8bfb11471af9cad98659658c5,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169568351,uuuu,TR,TR,1466313280,0,0,-1,Idsn International Defense Systems Network Corporation,85929573,169/568/351/169568351.geojson,venue,85679409,simplegeo,,,TR
"28.995251,41.067268,28.995251,41.067268",uuuu,85632393,,cabbda8262471c5a9ad60fbab27a5f84,,2b0884acce628226707a33ae6b0c0a3c,41.067268,28.995251,169568403,uuuu,TR,TR,1466313281,0,0,101912685,Imaj Bilgisayar Ve Guvenlik Sistemleri,85929455,169/568/403/169568403.geojson,venue,85679237,simplegeo,,,TR
"37.376102,37.062946,37.376102,37.062946",uuuu,85632393,,1d473907ff2ca00d6d5bfabbde920267,,3d0034f9a74007248d8c170651dc1bee,37.062946,37.376102,169568201,uuuu,TR,TR,1466313272,0,0,-1,Giem Elektronik San. Ve Tic. Ltd.sti.,85934731,169/568/201/169568201.geojson,venue,85679437,simplegeo,,,TR
"28.899759,40.984241,28.899759,40.984241",uuuu,85632393,,1044fc89e54a7393e8063861891cf7a8,,282e5235dddae4bae69cf6a23ff23813,40.984241,28.899759,169568481,uuuu,TR,TR,1466313286,0,0,-1,Is G?ven. Merk.,85906615,169/568/481/169568481.geojson,venue,85679237,simplegeo,,,TR
"28.976759,41.068787,28.976759,41.068787",uuuu,85632393,,d95c7f1f5ebc01f74158ae8ff1292c9d,,2dbc16fb4ec884b6c69b7575aaf7fd47,41.068787,28.976759,169568999,uuuu,TR,TR,1466313310,0,0,101912685,Metropol Guvenlik Sist. Isl.tic.ltd.sti.,85930041,169/568/999/169568999.geojson,venue,85679237,simplegeo,,,TR
"28.997461,41.066395,28.997461,41.066395",uuuu,85632393,,1f1443d1f42b11e2feb068a1e9559f64,,4e663d784aee55b6317e788d5e1f645a,41.066395,28.997461,169568357,uuuu,TR,TR,1466313280,0,0,101912685,Icts Global Security Ltd.,85929365,169/568/357/169568357.geojson,venue,85679237,simplegeo,,,TR
"37.376102,37.062946,37.376102,37.062946",uuuu,85632393,,c7bd2b3c796b16182c814cbf923664b3,,3d0034f9a74007248d8c170651dc1bee,37.062946,37.376102,169568661,uuuu,TR,TR,1466313292,0,0,-1,Kiratli Celik Kasa San. Ve Tic. Ltd.sti.,85934731,169/568/661/169568661.geojson,venue,85679437,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,4f8f6f4fe67c8d6d5dfa7fc492bee6f6,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568179,uuuu,TR,TR,1466313272,0,0,-1,Geta Elektronik San.ve Tic. A.s.,85906483,169/568/179/169568179.geojson,venue,85679237,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,999f2315214481355e81127e083fe5d8,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169568797,uuuu,TR,TR,1466313300,0,0,-1,Marpa Guvenlik Sistemleri San Ve Tic. Ltd.sti.,85929573,169/568/797/169568797.geojson,venue,85679409,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,62c9e055c77a6b2b2879cdb62df947aa,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568565,uuuu,TR,TR,1466313288,0,0,-1,Kayral G?venlik Sistemleri Merkezi,85906483,169/568/565/169568565.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,666b5d75b780612447aa8c3ef5c4ecaa,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568113,uuuu,TR,TR,1466313268,0,0,-1,Gdt (global Defence Team) Security,85906483,169/568/113/169568113.geojson,venue,85679237,simplegeo,,,TR
"32.765419,40.035751,32.765419,40.035751",uuuu,85632393,,c0cae4a68233d4f36f47b5535af98570,,d49b6ca998b39b6c1b78264c4d74af2f,40.035751,32.765419,169568005,uuuu,TR,TR,1466313444,0,0,-1,Essed,-1,169/568/005/169568005.geojson,venue,85679409,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,17b0809ca5b2d32e492a18a18c520d49,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568341,uuuu,TR,TR,1466313279,0,0,-1,Hermes Iletisim Ve G?venlik Sistemleri,85906483,169/568/341/169568341.geojson,venue,85679237,simplegeo,,,TR
"38.314301,38.3475,38.314301,38.3475",uuuu,85632393,,82bc13cdc3c5270e40d4e46532b74f1e,,88e1ff1a056db2532e77e8181662084d,38.3475,38.314301,169568569,uuuu,TR,TR,1466313289,0,0,-1,Iris Ltd.sti.,-1,169/568/569/169568569.geojson,venue,85679309,simplegeo,,,TR
"29.031595,40.98954,29.031595,40.98954",uuuu,85632393,,6904470e85ec8bde9f722042a76ce581,,b26a02ce6a3dc9dfe0e8a0037c595ee1,40.98954,29.031595,169568923,uuuu,TR,TR,1466313306,0,0,101912677,Mega G?venlik Sistem. San. Tic. Ltd. Sti.,85904115,169/568/923/169568923.geojson,venue,-1,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,86564df883f6eadd39be016ee4c8074c,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568597,uuuu,TR,TR,1466313289,0,0,-1,Kekova Elk.elktr.ilet.sis.dis.tic.ltd.sti.,85906483,169/568/597/169568597.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,57d325adace0f7aab63d5ce3211bf91d,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169568743,uuuu,TR,TR,1466313297,0,0,-1,Kuzeyli Teknoloji G?venlik Ve Ilt. Sis. Ltd. Sti,85906483,169/568/743/169568743.geojson,venue,85679237,simplegeo,,,TR
"37.376102,37.062946,37.376102,37.062946",uuuu,85632393,,dd2db4f53c5ac18a93e486bc08ab09a6,,3d0034f9a74007248d8c170651dc1bee,37.062946,37.376102,169568165,uuuu,TR,TR,1466313270,0,0,-1,Ges G?venlik,85934731,169/568/165/169568165.geojson,venue,85679437,simplegeo,,,TR
"35.332973,36.970501,35.332973,36.970501",uuuu,85632393,,e6e248e903caa0b6b946cde2569ea5eb,,cb7a3c0bf5d975c873e70c2e640c71e7,36.970501,35.332973,169568799,uuuu,TR,TR,1466313300,0,0,-1,Koral Isletmecilik Ltd.sti.,-1,169/568/799/169568799.geojson,venue,85679443,simplegeo,,,TR
"29.158783,40.190491,29.158783,40.190491",uuuu,85632393,,0208ae865a7a907bb96a287123daec35,,49462df67e595cca775e31bec3704fb7,40.190491,29.158783,169568625,uuuu,TR,TR,1466313290,0,0,-1,Kanay Elektronik San.tic. Ltd.sti.,-1,169/568/625/169568625.geojson,venue,85679231,simplegeo,,,TR
"27.219606,38.45932,27.219606,38.45932",uuuu,85632393,,05a6d2139b295e272092794e41051791,,b56d94cc785efa888106a5885732a666,38.45932,27.219606,169568539,uuuu,TR,TR,1466313288,0,0,-1,Kart Sistem Elektronik Ltd.sti.,85929627,169/568/539/169568539.geojson,venue,85679201,simplegeo,,,TR
"29.097626,40.990734,29.097626,40.990734",uuuu,85632393,,b2645b8213dee53aba462b8caa3d8899,,68e84f8c973c73affd6415e75f12e0e8,40.990734,29.097626,169568977,uuuu,TR,TR,1466313308,0,0,101912637,Met-group - Met-pa Temizlik G?venlik Sistemleri Tic.,85930023,169/568/977/169568977.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,f88068bd2a99037736d4f226ca614597,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658151,uuuu,TR,TR,1466313390,0,0,101912671,Arici Madeni Esya San.,85929987,169/658/151/169658151.geojson,venue,85679237,simplegeo,,,TR
"35.489136,38.722576,35.489136,38.722576",uuuu,85632393,,a762e89191adb513b9c579f9bbae1e53,,afa9f22991fa79dee544bcb23ffdf913,38.722576,35.489136,169658375,uuuu,TR,TR,1466313392,0,0,-1,Aral Makina Madeni Esya San.ltd.sti.,-1,169/658/375/169658375.geojson,venue,85679321,simplegeo,,,TR
"28.986826,41.03091,28.986826,41.03091",uuuu,85632393,,690d13d94a222644a3f8aeb5d70c3e0a,,1f9fe6efa0a056363019cca7d7a8e6d0,41.03091,28.986826,169658751,uuuu,TR,TR,1466313397,0,0,-1,Baldini & Co.,85904113,169/658/751/169658751.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,7e4daceb04ed7f05070a7b4f4c6c7829,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658903,uuuu,TR,TR,1466313398,0,0,101912671,Balkapsan Balci ?elik Kapi Sani.,85929987,169/658/903/169658903.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,3639a3b9ef4a52433cbc6abef252e78e,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658691,uuuu,TR,TR,1466313396,0,0,101912671,Avci Madeni Esya,85929987,169/658/691/169658691.geojson,venue,85679237,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,5a82c361733234dd4b00671ead360945,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169658659,uuuu,TR,TR,1466313395,0,0,-1,Atag?r ?elik Esya San. Ltd. Sti.,85929573,169/658/659/169658659.geojson,venue,85679409,simplegeo,,,TR
"32.856468,39.892807,32.856468,39.892807",uuuu,85632393,,8e46b5328da4fc6806168ee62e34df96,,4e726ca81ed4c05757a8dc0fa1574768,39.892807,32.856468,169658243,uuuu,TR,TR,1466313391,0,0,-1,Arser A.s.,85904089,169/658/243/169658243.geojson,venue,85679409,simplegeo,,,TR
"28.847376,41.000645,28.847376,41.000645",uuuu,85632393,,d6288202b1b20f35cb14b8e87af1c3fe,,0fc37ffff790b15d52ea30d69e711676,41.000645,28.847376,169658141,uuuu,TR,TR,1466313389,0,0,101912671,Ari Metal ?elik Esya Sanayii,85929987,169/658/141/169658141.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,c96ee4ceb31470f09f647f4e47f249e9,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658377,uuuu,TR,TR,1466313393,0,0,101912671,Arva ?elik Esya San.,85929987,169/658/377/169658377.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,627d647a83338e5cacfa3175b12c8b47,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658417,uuuu,TR,TR,1466313393,0,0,101912671,Asel Madeni Esya San. Tic. A.s.,85929987,169/658/417/169658417.geojson,venue,85679237,simplegeo,,,TR
"28.904551,41.001255,28.904551,41.001255",uuuu,85632393,,3c044171272a81d33fa1a6d11175bc2a,,4c42a168f67fa25c3d598d9923dafe0d,41.001255,28.904551,169658475,uuuu,TR,TR,1466313394,0,0,-1,Asmek ?elikkapi San.,85930139,169/658/475/169658475.geojson,venue,85679237,simplegeo,,,TR
"35.489136,38.722576,35.489136,38.722576",uuuu,85632393,,f3977e80c50935791a4b2afdfc1a0965,,afa9f22991fa79dee544bcb23ffdf913,38.722576,35.489136,169658317,uuuu,TR,TR,1466313392,0,0,-1,Anadolu Emaye Ve Madeni Esya San. Tic. A.s.,-1,169/658/317/169658317.geojson,venue,85679321,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,73a4b4e33068f16db69aaefec2f6b3c3,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658729,uuuu,TR,TR,1466313397,0,0,101912671,Baksan Metal San. Tic. Ltd. Sti.,85929987,169/658/729/169658729.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,623d2a8d391f8ea41c15a85b624343cf,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658591,uuuu,TR,TR,1466313395,0,0,101912671,Assan-hyundai ?elik ?rn. San. Tic. A.s.,85929987,169/658/591/169658591.geojson,venue,85679237,simplegeo,,,TR
"28.925341,41.058105,28.925341,41.058105",uuuu,85632393,,2bceae9ff3a7c42de70766532e89b9cd,,04db63106553ae662cee14930189e21b,41.058105,28.925341,169658941,uuuu,TR,TR,1466313399,0,0,-1,Basaran Paslanmaz ?elik Mutfak San.,85929477,169/658/941/169658941.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,459b38fcfe32cb9f22aa9168f439bd9f,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658207,uuuu,TR,TR,1466313391,0,0,101912671,Aroymak ?elik Ve End. Don. San .tic. A.s.,85929987,169/658/207/169658207.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,3615faa07ab2d7fde0a1833ef18378c5,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658447,uuuu,TR,TR,1466313394,0,0,101912671,Askrom,85929987,169/658/447/169658447.geojson,venue,85679237,simplegeo,,,TR
"29.268394,40.954857,29.268394,40.954857",uuuu,85632393,,e4038feac46aa799860a92b16a7aa232,,4c816d9184aff057d81bc8fba2a656df,40.954857,29.268394,169658189,uuuu,TR,TR,1466313390,0,0,-1,Altin Is ?elik Esya San. Tic. Ltd. Sti.,-1,169/658/189/169658189.geojson,venue,85679237,simplegeo,,,TR
"28.844654,41.002247,28.844654,41.002247",uuuu,85632393,,379afd321b5423794f89168292d4c637,,bfaaaed651b94d8c5ec026b96f161ed2,41.002247,28.844654,169658663,uuuu,TR,TR,1466313396,0,0,101912671,Asya ?elik Kapi,85929987,169/658/663/169658663.geojson,venue,85679237,simplegeo,,,TR
"28.846571,40.999107,28.846571,40.999107",uuuu,85632393,,0d333db246dbff37c86e0e4ddb55f88a,,0a60602dffc8ae1e43c58691d53dc7e3,40.999107,28.846571,169658711,uuuu,TR,TR,1466313397,0,0,101912671,Azm?sebat ?elik San. Tic. A.s.,85929987,169/658/711/169658711.geojson,venue,85679237,simplegeo,,,TR
"28.972954,41.010231,28.972954,41.010231",uuuu,85632393,,2e0e8b9f575a87fee9f59eac6c069fa6,,fc41a5131d49b99d1ba81f34ca70eb45,41.010231,28.972954,169658935,uuuu,TR,TR,1466313399,0,0,-1,Bambi Madeni Esya San. Tic. Ltd. Sti.,85906475,169/658/935/169658935.geojson,venue,85679237,simplegeo,,,TR
"28.971375,41.086018,28.971375,41.086018",uuuu,85632393,,f8cd88709a34437700f723173c52da53,,68d52d9ec51bcf3ab75c096b1c987417,41.086018,28.971375,169658079,uuuu,TR,TR,1466313448,0,0,-1,Algan Celik,-1,169/658/079/169658079.geojson,venue,85679237,simplegeo,,,TR
"27.129686,38.418697,27.129686,38.418697",uuuu,85632393,,11796074df5dd1d6253a248b33ea7acf,,e642dc93600900c2a83494e531c8288f,38.418697,27.129686,169658395,uuuu,TR,TR,1466313393,0,0,-1,As Demas Celik Konstruksiyon Sanayii,85904135,169/658/395/169658395.geojson,venue,85679201,simplegeo,,,TR
"28.906067,41.065781,28.906067,41.065781",uuuu,85632393,,0b5236587ddd6771096a01e69c51d851,,ec33600ccfd5e4f94f14ed8183bd4778,41.065781,28.906067,169658799,uuuu,TR,TR,1466313398,0,0,-1,Art Madeni Esya San.,-1,169/658/799/169658799.geojson,venue,85679237,simplegeo,,,TR
"28.87059,41.017696,28.87059,41.017696",uuuu,85632393,,b43ccce7729b1bac47db6ad9bc438b38,,1217f54f3c163414a12917e30c7a6f5e,41.017696,28.87059,169533115,uuuu,TR,TR,1466313412,0,0,101912673,"Esbank Eskisehir, Bankasi Tas",85929785,169/533/115/169533115.geojson,venue,85679237,simplegeo,,,TR
"32.487694,37.887524,32.487694,37.887524",uuuu,85632393,,01fe8434fa504f6f4e86593b6a86fd90,,d4e49ef2cd54d5c797783a07861c6550,37.887524,32.487694,169533107,uuuu,TR,TR,1466313411,0,0,-1,"Esbank Eskisehir, Bankasi As",-1,169/533/107/169533107.geojson,venue,85679425,simplegeo,,,TR
"27.058235,38.384121,27.058235,38.384121",uuuu,85632393,,3fcb990a2420212557424d60d4ac2bce,,e73e33b8b1fccbad2bcdd4c78af8624a,38.384121,27.058235,169533925,uuuu,TR,TR,1466313414,0,0,-1,Etibank Bao,85929631,169/533/925/169533925.geojson,venue,85679201,simplegeo,,,TR
"32.851196,39.922935,32.851196,39.922935",uuuu,85632393,,845778a4a93401ee2c6f900c399886bc,,d27f0eba6b6b099a08e542eb6d47ca6c,39.922935,32.851196,169533879,uuuu,TR,TR,1466313414,0,0,-1,Etibank Bao,85929551,169/533/879/169533879.geojson,venue,85679409,simplegeo,,,TR
"30.517546,39.770081,30.517546,39.770081",uuuu,85632393,,d52f8cc0f70cbe8f6ea515bd141debb2,,be96a25c1666ba8b5cc6a50005fb136e,39.770081,30.517546,169533717,uuuu,TR,TR,1466313414,0,0,101912871,Eston Eskisehir Beton San Ve Tic As,85934767,169/533/717/169533717.geojson,venue,85679255,simplegeo,,,TR
